"Cycle 0:#010:XPS Survey"
,Characteristic Energy eV,1.486680e+03,Acquisition Time s,1.000000e-01
Name,,
Position,,
FWHM,,
Area,,
Lineshape,,
K.E.,Counts,,B.E.,CPS
1.386600e+03,4.165490e+02,,1.000800e+02,4.165490e+03
1.387600e+03,3.895520e+02,,9.908000e+01,3.895520e+03
1.388600e+03,3.395740e+02,,9.808000e+01,3.395740e+03
1.389600e+03,3.056360e+02,,9.708000e+01,3.056360e+03
1.390600e+03,3.226440e+02,,9.608000e+01,3.226440e+03
1.391600e+03,3.123470e+02,,9.508000e+01,3.123470e+03
1.392600e+03,3.105150e+02,,9.408000e+01,3.105150e+03
1.393600e+03,3.038280e+02,,9.308000e+01,3.038280e+03
1.394600e+03,2.788130e+02,,9.208000e+01,2.788130e+03
1.395600e+03,3.339660e+02,,9.108000e+01,3.339660e+03
1.396600e+03,3.062940e+02,,9.008000e+01,3.062940e+03
1.397600e+03,3.580540e+02,,8.908000e+01,3.580540e+03
1.398600e+03,2.926260e+02,,8.808000e+01,2.926260e+03
1.399600e+03,3.043500e+02,,8.708000e+01,3.043500e+03
1.400600e+03,3.024490e+02,,8.608000e+01,3.024490e+03
1.401600e+03,3.134490e+02,,8.508000e+01,3.134490e+03
1.402600e+03,3.276010e+02,,8.408000e+01,3.276010e+03
1.403600e+03,3.278570e+02,,8.308000e+01,3.278570e+03
1.404600e+03,3.386230e+02,,8.208000e+01,3.386230e+03
1.405600e+03,3.292490e+02,,8.108000e+01,3.292490e+03
1.406600e+03,2.992790e+02,,8.008000e+01,2.992790e+03
1.407600e+03,3.235940e+02,,7.908000e+01,3.235940e+03
1.408600e+03,3.411280e+02,,7.808000e+01,3.411280e+03
1.409600e+03,3.164990e+02,,7.708000e+01,3.164990e+03
1.410600e+03,3.495160e+02,,7.608000e+01,3.495160e+03
1.411600e+03,3.052440e+02,,7.508000e+01,3.052440e+03
1.412600e+03,3.180120e+02,,7.408000e+01,3.180120e+03
1.413600e+03,3.074200e+02,,7.308000e+01,3.074200e+03
1.414600e+03,3.151420e+02,,7.208000e+01,3.151420e+03
1.415600e+03,3.184880e+02,,7.108000e+01,3.184880e+03
1.416600e+03,3.104960e+02,,7.008000e+01,3.104960e+03
1.417600e+03,3.254330e+02,,6.908000e+01,3.254330e+03
1.418600e+03,2.843800e+02,,6.808000e+01,2.843800e+03
1.419600e+03,3.347450e+02,,6.708000e+01,3.347450e+03
1.420600e+03,2.973140e+02,,6.608000e+01,2.973140e+03
1.421600e+03,3.414600e+02,,6.508000e+01,3.414600e+03
1.422600e+03,3.574680e+02,,6.408000e+01,3.574680e+03
1.423600e+03,3.728320e+02,,6.308000e+01,3.728320e+03
1.424600e+03,3.360600e+02,,6.208000e+01,3.360600e+03
1.425600e+03,3.145770e+02,,6.108000e+01,3.145770e+03
1.426600e+03,3.609330e+02,,6.008000e+01,3.609330e+03
1.427600e+03,3.557790e+02,,5.908000e+01,3.557790e+03
1.428600e+03,3.539030e+02,,5.808000e+01,3.539030e+03
1.429600e+03,3.461410e+02,,5.708000e+01,3.461410e+03
1.430600e+03,3.345070e+02,,5.608000e+01,3.345070e+03
1.431600e+03,3.175610e+02,,5.508000e+01,3.175610e+03
1.432600e+03,3.028060e+02,,5.408000e+01,3.028060e+03
1.433600e+03,3.708770e+02,,5.308000e+01,3.708770e+03
1.434600e+03,3.631590e+02,,5.208000e+01,3.631590e+03
1.435600e+03,3.550990e+02,,5.108000e+01,3.550990e+03
1.436600e+03,4.002040e+02,,5.008000e+01,4.002040e+03
1.437600e+03,3.763730e+02,,4.908000e+01,3.763730e+03
1.438600e+03,3.910620e+02,,4.808000e+01,3.910620e+03
1.439600e+03,3.944690e+02,,4.708000e+01,3.944690e+03
1.440600e+03,3.577770e+02,,4.608000e+01,3.577770e+03
1.441600e+03,3.574870e+02,,4.508000e+01,3.574870e+03
1.442600e+03,3.534400e+02,,4.408000e+01,3.534400e+03
1.443600e+03,3.332860e+02,,4.308000e+01,3.332860e+03
1.444600e+03,3.254910e+02,,4.208000e+01,3.254910e+03
1.445600e+03,2.770730e+02,,4.108000e+01,2.770730e+03
1.446600e+03,2.893240e+02,,4.008000e+01,2.893240e+03
1.447600e+03,2.650900e+02,,3.908000e+01,2.650900e+03
1.448600e+03,2.930540e+02,,3.808000e+01,2.930540e+03
1.449600e+03,2.694310e+02,,3.708000e+01,2.694310e+03
1.450600e+03,2.602230e+02,,3.608000e+01,2.602230e+03
1.451600e+03,2.786270e+02,,3.508000e+01,2.786270e+03
1.452600e+03,2.841450e+02,,3.408000e+01,2.841450e+03
1.453600e+03,3.054190e+02,,3.308000e+01,3.054190e+03
1.454600e+03,3.294990e+02,,3.208000e+01,3.294990e+03
1.455600e+03,3.708510e+02,,3.108000e+01,3.708510e+03
1.456600e+03,4.871710e+02,,3.008000e+01,4.871710e+03
1.457600e+03,5.467830e+02,,2.908000e+01,5.467830e+03
1.458600e+03,7.504520e+02,,2.808000e+01,7.504520e+03
1.459600e+03,9.723550e+02,,2.708000e+01,9.723550e+03
1.460600e+03,1.156570e+03,,2.608000e+01,1.156570e+04
1.461600e+03,1.048880e+03,,2.508000e+01,1.048880e+04
1.462600e+03,6.545090e+02,,2.408000e+01,6.545090e+03
1.463600e+03,3.022910e+02,,2.308000e+01,3.022910e+03
1.464600e+03,1.538780e+02,,2.208000e+01,1.538780e+03
1.465600e+03,1.239140e+02,,2.108000e+01,1.239140e+03
1.466600e+03,1.214690e+02,,2.008000e+01,1.214690e+03
1.467600e+03,1.440910e+02,,1.908000e+01,1.440910e+03
1.468600e+03,1.289470e+02,,1.808000e+01,1.289470e+03
1.469600e+03,1.445710e+02,,1.708000e+01,1.445710e+03
1.470600e+03,2.095530e+02,,1.608000e+01,2.095530e+03
1.471600e+03,2.996940e+02,,1.508000e+01,2.996940e+03
1.472600e+03,2.938750e+02,,1.408000e+01,2.938750e+03
1.473600e+03,2.827740e+02,,1.308000e+01,2.827740e+03
1.474600e+03,2.794420e+02,,1.208000e+01,2.794420e+03
1.475600e+03,2.249820e+02,,1.108000e+01,2.249820e+03
1.476600e+03,2.145190e+02,,1.008000e+01,2.145190e+03
1.477600e+03,2.335800e+02,,9.080000e+00,2.335800e+03
1.478600e+03,2.698110e+02,,8.080000e+00,2.698110e+03
1.479600e+03,2.112760e+02,,7.080000e+00,2.112760e+03
1.480600e+03,1.532390e+02,,6.080000e+00,1.532390e+03
1.481600e+03,7.161940e+01,,5.080000e+00,7.161940e+02
1.482600e+03,1.158520e+01,,4.080000e+00,1.158520e+02
1.483600e+03,8.300980e+00,,3.080000e+00,8.300980e+01
1.484600e+03,5.651760e+00,,2.080000e+00,5.651760e+01
1.485600e+03,1.894220e+00,,1.080000e+00,1.894220e+01
1.486600e+03,9.612390e-01,,8.000000e-02,9.612390e+00
1.487600e+03,0.000000e+00,,-9.200000e-01,0.000000e+00
1.488600e+03,9.617550e-01,,-1.920000e+00,9.617550e+00
1.489600e+03,2.815900e+00,,-2.920000e+00,2.815900e+01
1.490600e+03,9.176970e-01,,-3.920000e+00,9.176970e+00
1.491600e+03,9.589690e-01,,-4.920000e+00,9.589690e+00
1.492600e+03,1.960180e+00,,-5.920000e+00,1.960180e+01
1.493600e+03,5.473800e-01,,-6.920000e+00,5.473800e+00
1.494600e+03,3.734210e-01,,-7.920000e+00,3.734210e+00
1.495600e+03,0.000000e+00,,-8.920000e+00,0.000000e+00
1.496600e+03,9.401240e-01,,-9.920000e+00,9.401240e+00
